         1465964 function calls (1444566 primitive calls) in 19.992 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     2311    0.002    0.000    0.012    0.000 artist.py:49(_stale_axes_callback)
        2    0.002    0.001    0.080    0.040 _base.py:4302(get_tightbbox)
      401    0.002    0.000    0.002    0.000 stride_tricks.py:185(_broadcast_shape)
3873/3030    0.002    0.000    0.002    0.000 transforms.py:2357(<lambda>)
      219    0.002    0.000    0.019    0.000 _base.py:3542(set_ylim)
      217    0.002    0.000    0.318    0.001 _axes.py:1433(plot)
      505    0.002    0.000    0.002    0.000 {built-in method numpy.concatenate}
     1500    0.002    0.000    0.004    0.000 __init__.py:2012(_setattr_cm)
      529    0.002    0.000    0.012    0.000 markers.py:292(set_marker)
      418    0.002    0.000    0.004    0.000 lines.py:1145(set_linestyle)
      403    0.002    0.000    0.005    0.000 shape_base.py:599(column_stack)
      249    0.002    0.000    0.099    0.000 <frozen importlib._bootstrap_external>:523(_compile_bytecode)
      369    0.002    0.000    0.031    0.000 font_manager.py:1179(findfont)
        4    0.002    0.000    0.002    0.000 transforms.py:1634(_set)
      286    0.002    0.000    0.003    0.000 <frozen importlib._bootstrap_external>:574(spec_from_file_location)
     3299    0.002    0.000    0.003    0.000 __init__.py:2151(_check_in_list)
     4247    0.002    0.000    0.002    0.000 {built-in method builtins.iter}
     5202    0.002    0.000    0.011    0.000 numeric.py:541(asanyarray)
        2    0.002    0.001    0.005    0.002 decoder.py:343(raw_decode)
      123    0.002    0.000    0.069    0.001 backend_agg.py:164(draw_text)
      784    0.002    0.000    0.003    0.000 font_manager.py:1081(<listcomp>)
     3193    0.002    0.000    0.002    0.000 artist.py:338(pchanged)
      916    0.002    0.000    0.004    0.000 __init__.py:968(get_siblings)
      408    0.002    0.000    0.036    0.000 artist.py:1241(get_valid_values)
      597    0.002    0.000    0.008    0.000 text.py:823(get_prop_tup)
      836    0.002    0.000    0.005    0.000 transforms.py:2299(__init__)
  452/451    0.002    0.000    0.006    0.000 transforms.py:1691(__eq__)
     1851    0.002    0.000    0.006    0.000 __init__.py:1382(_to_unmasked_float_array)
     1113    0.002    0.000    0.005    0.000 text.py:809(get_unitless_position)
        1    0.002    0.002    0.326    0.326 _axes.py:3775(bxp)
       64    0.002    0.000    0.011    0.000 colors.py:729(from_list)
       26    0.002    0.000    0.002    0.000 {built-in method builtins.dir}
      401    0.002    0.000    0.006    0.000 stride_tricks.py:208(broadcast_arrays)
      363    0.002    0.000    0.008    0.000 transforms.py:1930(rotate_deg)
     1485    0.002    0.000    0.030    0.000 transforms.py:2371(transform_affine)
     1823    0.002    0.000    0.014    0.000 fromnumeric.py:2083(any)
      428    0.002    0.000    0.005    0.000 transforms.py:824(update_from_path)
     1784    0.002    0.000    0.002    0.000 transforms.py:377(intervalx)
